ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc
NATL,NCR Atleos Corporation,stocks,us,XNYS,CS,True,usd,0001974138,BBG019Y0WP19,BBG019Y0WP28,2024-04-19T00:00:00Z
NATR,Nature's Sunshine Products Inc.,stocks,us,XNAS,CS,True,usd,0000275053,BBG000C05DV7,BBG001S61DP6,2024-04-19T00:00:00Z
NAUT,"Nautilus Biotechnolgy, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001808805,BBG00W7G4M12,BBG00W7G4MV9,2024-04-19T00:00:00Z
NAVI,Navient Corporation,stocks,us,XNAS,CS,True,usd,0001593538,BBG004MN1R41,BBG004MN1R50,2024-04-19T00:00:00Z
NB,NioCorp Developments Ltd. Common Stock,stocks,us,XNAS,CS,True,usd,0001512228,BBG000JXM902,BBG001SF8DJ6,2024-04-19T00:00:00Z
NBBK,"NB Bancorp, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001979330,BBG01KS1NK29,BBG01KS1NKX5,2024-04-19T00:00:00Z
NBHC,NATIONAL BANK HOLDINGS CORP.,stocks,us,XNYS,CS,True,usd,0001475841,BBG003D8Y833,BBG003D8Y8V2,2024-04-19T00:00:00Z
NBIX,Neurocrine Biosciences Inc,stocks,us,XNAS,CS,True,usd,0000914475,BBG000GJS7C1,BBG001S8W4X9,2024-04-19T00:00:00Z
NBN,Northeast Bank Common Stock,stocks,us,XNAS,CS,True,usd,0000060519,BBG000DNB9Q4,BBG001SDS4K7,2024-04-19T00:00:00Z
NBR,Nabors Industries Ltd.,stocks,us,XNYS,CS,True,usd,0001163739,,,2024-04-19T00:00:00Z
NBSE,"NeuBase Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001173281,BBG000CB75J2,BBG001SF75B2,2024-04-19T00:00:00Z
NBST,Newbury Street Acquisition Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001831978,BBG00Z4B0RM9,BBG00Z4H9FC4,2024-04-19T00:00:00Z
NBTB,NBT Bancorp Inc,stocks,us,XNAS,CS,True,usd,0000790359,BBG000CJN801,BBG001S6XCS0,2024-04-19T00:00:00Z
NBY,"NovaBay Pharmaceuticals, Inc.",stocks,us,XASE,CS,True,usd,0001389545,BBG000PVPJT3,BBG001SQYBY0,2024-04-19T00:00:00Z
NC,"NACCO Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000789933,BBG000BPTTM2,BBG001S5TJT1,2024-04-19T00:00:00Z
NCDL,Nuveen Churchill Direct Lending Corp,stocks,us,XNYS,CS,True,usd,0001737924,BBG00S1L7066,BBG00S1L7075,2024-04-19T00:00:00Z
NCL,Northann Corp.,stocks,us,XASE,CS,True,usd,0001923780,BBG01HGJDXF9,BBG01HGJDY85,2024-04-19T00:00:00Z
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,stocks,us,XNYS,CS,True,usd,0001513761,,,2024-04-19T00:00:00Z
NCMI,"National CineMedia, Inc.",stocks,us,XNAS,CS,True,usd,0001377630,BBG000Q5VCD4,BBG001SRSPD7,2024-04-19T00:00:00Z
NCNC,noco-noco Inc. Ordinary Share,stocks,us,XNAS,CS,True,usd,0001964021,,,2024-04-19T00:00:00Z
NCNO,"nCino, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001902733,BBG014GJ8XH2,BBG014GJ8XJ0,2024-04-19T00:00:00Z
NCPL,Netcapital Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001414767,BBG000BYGJV9,BBG001SJRK47,2024-04-19T00:00:00Z
NCRA,"Nocera, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001756180,BBG000GL90P8,BBG001SK9GQ9,2024-04-19T00:00:00Z
NCSM,"NCS Multistage Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001692427,BBG00G6DYB34,BBG00G6DYB43,2024-04-19T00:00:00Z
NDAQ,"Nasdaq, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001120193,BBG000F5VVB6,BBG001SKTBJ6,2024-04-19T00:00:00Z
NDLS,Noodles & Company Class A,stocks,us,XNAS,CS,True,usd,0001275158,BBG001CN6Q81,BBG001TYMSZ7,2024-04-19T00:00:00Z
NDRA,ENDRA Life Sciences Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001681682,BBG00FD4RCV3,BBG00FD4RDM1,2024-04-19T00:00:00Z
NDSN,Nordson Corp,stocks,us,XNAS,CS,True,usd,0000072331,BBG000BPWGR1,BBG001S5TKK7,2024-04-19T00:00:00Z
NE,Noble Corporation plc,stocks,us,XNYS,CS,True,usd,0001895262,,,2024-04-19T00:00:00Z
NECB,"Northeast Community Bancorp, Inc.",stocks,us,XNAS,CS,True,usd,0001847398,BBG011RJRY92,BBG011RJRYB9,2024-04-19T00:00:00Z
NEE,"Nextra Energy, Inc.",stocks,us,XNYS,CS,True,usd,0000753308,BBG000BJSBJ0,BBG001S5RB29,2024-04-19T00:00:00Z
NEGG,"Newegg Commerce, Inc. Common Shares",stocks,us,XNAS,CS,True,usd,0001474627,,,2024-04-19T00:00:00Z
NEM,Newmont Corporation,stocks,us,XNYS,CS,True,usd,0001164727,BBG000BPWXK1,BBG001S5TKX3,2024-04-19T00:00:00Z
NEN,New England Realty Associates Limited Partnership,stocks,us,XASE,CS,True,usd,0000746514,BBG000BPXZ43,BBG001S5TLL4,2024-04-19T00:00:00Z
NEO,"NeoGenomics, Inc.",stocks,us,XNAS,CS,True,usd,0001077183,BBG000BKH263,BBG001S9DSY4,2024-04-19T00:00:00Z
NEOG,Neogen Corp,stocks,us,XNAS,CS,True,usd,0000711377,BBG000C1BCK2,BBG001S67B47,2024-04-19T00:00:00Z
NEON,Neonode Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0000087050,BBG000BSJWN9,BBG001S5VWK8,2024-04-19T00:00:00Z
NEOV,NeoVolta Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001748137,BBG00QN90KQ4,BBG00QN90LV6,2024-04-19T00:00:00Z
NEP,"NextEra Energy Partners, LP",stocks,us,XNYS,CS,True,usd,0001603145,BBG006JNW321,BBG006JNW312,2024-04-19T00:00:00Z
NEPH,Nephros Inc.,stocks,us,XNAS,CS,True,usd,0001196298,BBG000NXRTF2,BBG001SL04M7,2024-04-19T00:00:00Z
NERV,"Minerva Neurosciences, Inc",stocks,us,XNAS,CS,True,usd,0001598646,BBG0067S9Z73,BBG0067S9Z82,2024-04-19T00:00:00Z
NET,"Cloudflare, Inc. Class A common stock, par value $0.001 per share",stocks,us,XNYS,CS,True,usd,0001477333,BBG001WMKHH5,BBG001WMKHJ3,2024-04-19T00:00:00Z
NETD,Nabors Energy Transition Corp. II Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001975218,,,2024-04-19T00:00:00Z
NEU,NewMarket Corporation,stocks,us,XNYS,CS,True,usd,0001282637,BBG000BJ5SS8,BBG001S5R005,2024-04-19T00:00:00Z
NEUE,"NeueHealth, Inc.",stocks,us,XNYS,CS,True,usd,0001671284,BBG00ZVX04P9,BBG00ZVX04Q8,2024-04-19T00:00:00Z
NEWP,New Pacific Metals Corp.,stocks,us,XASE,CS,True,usd,0001369085,BBG000KYZRD0,BBG001SBGJ21,2024-04-19T00:00:00Z
NEWT,"NewtekOne, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001587987,BBG000BH37H2,BBG001S9PYW0,2024-04-19T00:00:00Z
NEXA,Nexa Resources S.A. Common Shares,stocks,us,XNYS,CS,True,usd,0001713930,,,2024-04-19T00:00:00Z
NEXI,"NexImmune, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001538210,BBG007SK6360,BBG007SK6379,2024-04-19T00:00:00Z
NEXT,NextDecade Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001612720,BBG008GC7VW7,BBG008GC7WN5,2024-04-19T00:00:00Z
NFBK,"Northfield Bancorp, Inc.",stocks,us,XNAS,CS,True,usd,0001493225,BBG000TW5Y34,BBG001T0M0Z2,2024-04-19T00:00:00Z
NFE,New Fortress Energy Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001749723,BBG00MJH9LC4,BBG00MJH9M32,2024-04-19T00:00:00Z
NFG,National Fuel Gas Co.,stocks,us,XNYS,CS,True,usd,0000070145,BBG000BPYD87,BBG001S5TLR8,2024-04-19T00:00:00Z
NFGC,New Found Gold Corp,stocks,us,XASE,CS,True,usd,0001840616,BBG00XCCY919,BBG00JFFSNN2,2024-04-19T00:00:00Z
NFLX,NetFlix Inc,stocks,us,XNAS,CS,True,usd,0001065280,BBG000CL9VN6,BBG001SF6L46,2024-04-19T00:00:00Z
NFYS,Enphys Acquisition Corp.,stocks,us,XNYS,CS,True,usd,0001850502,,,2024-04-19T00:00:00Z
NG,NovaGold Resources Inc.,stocks,us,XASE,CS,True,usd,0001173420,BBG000D25424,BBG001S5ZT85,2024-04-19T00:00:00Z
NGD,New Gold Inc.,stocks,us,XASE,CS,True,usd,0000800166,BBG000KD2ZL5,BBG001S5YM54,2024-04-19T00:00:00Z
NGL,NGL ENERGY PARTNERS LP,stocks,us,XNYS,CS,True,usd,0001504461,BBG001J1BNY4,BBG001V0FSC1,2024-04-19T00:00:00Z
NGMS,NeoGames S.A. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001821349,,,2024-04-19T00:00:00Z
NGNE,"Neurogene, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001404644,BBG005Y0QDK1,BBG005Y0QF99,2024-04-19T00:00:00Z
NGS,"Natural Gas Services Group, Inc.",stocks,us,XNYS,CS,True,usd,0001084991,BBG000HGQ5N0,BBG001SHPN47,2024-04-19T00:00:00Z
NGVC,"NATURAL GROCERS BY VITAMIN COTTAGE, INC",stocks,us,XNYS,CS,True,usd,0001547459,BBG0034VYLG9,BBG0034VYM77,2024-04-19T00:00:00Z
NGVT,Ingevity Corporation,stocks,us,XNYS,CS,True,usd,0001653477,BBG009LM28K6,BBG009LM2988,2024-04-19T00:00:00Z
NHC,National Healthcare Corp.,stocks,us,XASE,CS,True,usd,0001047335,BBG000BY3T87,BBG001SBJ378,2024-04-19T00:00:00Z
NHI,National Health Investors,stocks,us,XNYS,CS,True,usd,0000877860,BBG000CGWSJ3,BBG001S6W8Y3,2024-04-19T00:00:00Z
NHTC,Natural Health Trends Corp.,stocks,us,XNAS,CS,True,usd,0000912061,BBG000FCF697,BBG001S8JTM1,2024-04-19T00:00:00Z
NI,NiSource Inc.,stocks,us,XNYS,CS,True,usd,0001111711,BBG000BPZBB6,BBG001S5TMF9,2024-04-19T00:00:00Z
NIC,"Nicolet Bankshares,Inc.",stocks,us,XNYS,CS,True,usd,0001174850,BBG000QK0TG5,BBG001SN0Y92,2024-04-19T00:00:00Z
NICK,Nicholas Financial Inc,stocks,us,XNAS,CS,True,usd,0001000045,BBG000BW06R3,BBG001S8F5L8,2024-04-19T00:00:00Z
NINE,"Nine Energy Service, Inc.",stocks,us,XNYS,CS,True,usd,0001532286,BBG004M28MF9,BBG004M28MG8,2024-04-19T00:00:00Z
NISN,"NiSun International Enterprise Development Group Co., Ltd. Class A Common Shares",stocks,us,XNAS,CS,True,usd,0001603993,,,2024-04-19T00:00:00Z
NITO,"N2OFF, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001789192,BBG000PZ6S24,BBG001T659H9,2024-04-19T00:00:00Z
NIVF,NewGenIvf Group Limited Class A ordinary shares,stocks,us,XNAS,CS,True,usd,0001981662,,,2024-04-19T00:00:00Z
NJR,New Jersey Resources Corp,stocks,us,XNYS,CS,True,usd,0000356309,BBG000BPZVW9,BBG001S5TMT4,2024-04-19T00:00:00Z
NKE,"Nike, Inc.",stocks,us,XNYS,CS,True,usd,0000320187,BBG000C5HS04,BBG001S6NTK2,2024-04-19T00:00:00Z
NKGN,"NKGen Biotech, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001845459,BBG00ZFCTT22,BBG00ZFCTT31,2024-04-19T00:00:00Z
NKLA,Nikola Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001731289,BBG00L4CWQ45,BBG00L4CWQW4,2024-04-19T00:00:00Z
NKSH,National Bankshares Inc/VA,stocks,us,XNAS,CS,True,usd,0000796534,BBG000BJ9FN7,BBG001S7T312,2024-04-19T00:00:00Z
NKTR,Nektar Therapeutics,stocks,us,XNAS,CS,True,usd,0000906709,BBG000BHCYJ1,BBG001S7RDK1,2024-04-19T00:00:00Z
NKTX,"Nkarta, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001787400,BBG00JXHS9G7,BBG00JXHS9H6,2024-04-19T00:00:00Z
NL,"NL Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000072162,BBG000BQ0543,BBG001S5TMX9,2024-04-19T00:00:00Z
NLOP,Net Lease Office Properties,stocks,us,XNYS,CS,True,usd,0001952976,BBG01JKVZQZ2,BBG01JKVZRT7,2024-04-19T00:00:00Z
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001783036,,,2024-04-19T00:00:00Z
NLY,Annaly Capital Management. Inc.,stocks,us,XNYS,CS,True,usd,0001043219,BBG000BJFJ98,BBG001S8J4S0,2024-04-19T00:00:00Z
NMFC,NEW MOUNTAIN FINANCE CORPORATION,stocks,us,XNAS,CS,True,usd,0001496099,BBG000BG22J4,BBG001T9D5H2,2024-04-19T00:00:00Z
NMG,Nouveau Monde Graphite Inc.,stocks,us,XNYS,CS,True,usd,0001649752,BBG006MM09V9,BBG002N14VB2,2024-04-19T00:00:00Z
NMHI,Natures Miracle Holding Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001947861,BBG01LYPG3F9,BBG01LYPG4B1,2024-04-19T00:00:00Z
NMIH,NMI Holdings Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001547903,BBG005DLMMZ6,BBG005DLMPF1,2024-04-19T00:00:00Z
NMM,Navios Maritime Partners L.P.,stocks,us,XNYS,CS,True,usd,0001415921,,,2024-04-19T00:00:00Z
NMRA,"Neumora Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001885522,BBG012W9C4X1,BBG012W9C504,2024-04-19T00:00:00Z
NMRK,"Newmark Group, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001690680,BBG00J24S765,BBG00J24S7X5,2024-04-19T00:00:00Z
NMTC,NeuroOne Medical Technologies Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001500198,BBG001K7WBS9,BBG001V0L7S3,2024-04-19T00:00:00Z
NN,NextNav Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001865631,BBG017XG00X4,BBG017XG00Z2,2024-04-19T00:00:00Z
NNAG,99 Acquisition Group Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001950429,BBG01JNV7522,BBG01JNV75Y7,2024-04-19T00:00:00Z
NNBR,NN Inc,stocks,us,XNAS,CS,True,usd,0000918541,BBG000BHCJX8,BBG001S7RDF7,2024-04-19T00:00:00Z
NNI,"Nelnet, Inc. Class A",stocks,us,XNYS,CS,True,usd,0001258602,BBG000PYJY93,BBG001SGRMS3,2024-04-19T00:00:00Z
NNN,"NNN REIT, Inc.",stocks,us,XNYS,CS,True,usd,0000751364,BBG000CLP0Y4,BBG001S6Z1P5,2024-04-19T00:00:00Z
NNOX,NANO-X IMAGING LTD Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001795251,,,2024-04-19T00:00:00Z
NNVC,NanoViricides Inc.,stocks,us,XASE,CS,True,usd,0001379006,BBG000C0WN63,BBG001SDFF62,2024-04-19T00:00:00Z
NOA,North American Construction Group Ltd.,stocks,us,XNYS,CS,True,usd,0001368519,BBG000R07DL0,BBG001SBRPM3,2024-04-19T00:00:00Z
NOC,Northrop Grumman Corp.,stocks,us,XNYS,CS,True,usd,0001133421,BBG000BQ2C28,BBG001S5TP26,2024-04-19T00:00:00Z
NODK,"NI Holdings, Inc.",stocks,us,XNAS,CS,True,usd,0001681206,BBG00DZS4J87,BBG00DZS4J96,2024-04-19T00:00:00Z
NOG,"Northern Oil and Gas, Inc.",stocks,us,XNYS,CS,True,usd,0001104485,BBG000DRTDR6,BBG001SK2P31,2024-04-19T00:00:00Z
NOMD,Nomad Foods Limited,stocks,us,XNYS,CS,True,usd,0001651717,,,2024-04-19T00:00:00Z
NOTE,"FiscalNote Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001823466,BBG00XRJ9FF7,BBG00XRJ9FG6,2024-04-19T00:00:00Z
NOTV,"Inotiv, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000720154,BBG000BX15W6,BBG001SBF7J0,2024-04-19T00:00:00Z
NOV,NOV Inc.,stocks,us,XNYS,CS,True,usd,0001021860,BBG000BJX8C8,BBG001S6HFR2,2024-04-19T00:00:00Z
NOVA,Sunnova Energy International Inc.,stocks,us,XNYS,CS,True,usd,0001772695,BBG00PLQ1JR1,BBG00PLQ1KH9,2024-04-19T00:00:00Z
NOVT,Novanta Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001076930,BBG000JB24Q5,BBG001S6MRJ9,2024-04-19T00:00:00Z
NOVV,Nova Vision Acquisition Corp. Ordinary share,stocks,us,XNAS,CS,True,usd,0001858028,,,2024-04-19T00:00:00Z
NOW,"SERVICENOW, INC.",stocks,us,XNYS,CS,True,usd,0001373715,BBG000M1R011,BBG001T4JFC0,2024-04-19T00:00:00Z
NPAB,New Providence Acquisition Corp. II Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001837929,BBG00ZFCX0B0,BBG00ZFCX155,2024-04-19T00:00:00Z
NPCE,"Neuropace, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001528287,BBG001KWZD52,BBG001V0SVB1,2024-04-19T00:00:00Z
NPK,"National Presto Industries, Inc.",stocks,us,XNYS,CS,True,usd,0000080172,BBG000BQ4GG2,BBG001S5TPT7,2024-04-19T00:00:00Z
NPO,Enpro Inc.,stocks,us,XNYS,CS,True,usd,0001164863,BBG000BW2FF4,BBG001SCK8H2,2024-04-19T00:00:00Z
NPWR,NET Power Inc.,stocks,us,XNYS,CS,True,usd,0001845437,BBG00ZMY0GQ9,BBG00ZMY0HK3,2024-04-19T00:00:00Z
NR,"Newpark Resources, Inc.",stocks,us,XNYS,CS,True,usd,0000071829,BBG000C2HWL9,BBG001S6CQY5,2024-04-19T00:00:00Z
NRBO,"NeuroBo Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001638287,BBG009YPPXR8,BBG009YPPXS7,2024-04-19T00:00:00Z
NRC,National Research Corporation Common Stock (Delaware),stocks,us,XNAS,CS,True,usd,0000070487,BBG004K1F8W7,BBG004K1F9R1,2024-04-19T00:00:00Z
NRDS,"NerdWallet, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001625278,BBG0087DN233,BBG0087DN242,2024-04-19T00:00:00Z
NRDY,Nerdy Inc.,stocks,us,XNYS,CS,True,usd,0001819404,BBG00XWZB4V9,BBG00XWZB4W8,2024-04-19T00:00:00Z
NREF,"NexPoint Real Estate Finance, Inc.",stocks,us,XNYS,CS,True,usd,0001786248,BBG00R7TJRM5,BBG00R7TJSC4,2024-04-19T00:00:00Z
NRG,"NRG Energy, Inc.",stocks,us,XNYS,CS,True,usd,0001013871,BBG000D8RG11,BBG001SDD8F0,2024-04-19T00:00:00Z
NRGV,"Energy Vault Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001828536,BBG00YXTKKH0,BBG00YXTKLB4,2024-04-19T00:00:00Z
NRIM,Northrim BanCorp Inc,stocks,us,XNAS,CS,True,usd,0001163370,BBG000C5QMH9,BBG001S6NXD1,2024-04-19T00:00:00Z
NRIX,"Nurix Therapeutics, Inc. Common stock",stocks,us,XNAS,CS,True,usd,0001549595,BBG00SDJ8M78,BBG00SDJ8M87,2024-04-19T00:00:00Z
NRP,Natural Resource Partners L.P.,stocks,us,XNYS,CS,True,usd,0001171486,BBG000GMHBH2,BBG001SH9LZ5,2024-04-19T00:00:00Z
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001875091,,,2024-04-19T00:00:00Z
NRT,North European Oil Royalty Trust,stocks,us,XNYS,CS,True,usd,0000072633,BBG000KDLS30,BBG001SK7K73,2024-04-19T00:00:00Z
NRXP,"NRX Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001719406,BBG00JCWDN63,BBG00JCWDNX3,2024-04-19T00:00:00Z
NRXS,"Neuraxis, Inc.",stocks,us,XASE,CS,True,usd,0001933567,BBG01C9N12C3,BBG01C9N1368,2024-04-19T00:00:00Z
NS,NuStar Energy L.P.,stocks,us,XNYS,CS,True,usd,0001110805,BBG000C1ZRQ7,BBG001SFS805,2024-04-19T00:00:00Z
NSA,National Storage Affiliates Trust,stocks,us,XNYS,CS,True,usd,0001618563,BBG008417VN4,BBG008417VP2,2024-04-19T00:00:00Z
NSC,Norfolk Southern Corp.,stocks,us,XNYS,CS,True,usd,0000702165,BBG000BQ5DS5,BBG001S5TQJ6,2024-04-19T00:00:00Z
NSIT,Insight Enterprises Inc,stocks,us,XNAS,CS,True,usd,0000932696,BBG000DY3K39,BBG001S7LHJ0,2024-04-19T00:00:00Z
NSP,"Insperity, Inc",stocks,us,XNYS,CS,True,usd,0001000753,BBG000BJ41X2,BBG001S894P4,2024-04-19T00:00:00Z
NSPR,"InspireMD, Inc.",stocks,us,XNAS,CS,True,usd,0001433607,BBG000QDM9D4,BBG001T6WG65,2024-04-19T00:00:00Z
NSSC,"Napco Security Technologies, Inc",stocks,us,XNAS,CS,True,usd,0000069633,BBG000BQ6CT5,BBG001S5TR13,2024-04-19T00:00:00Z
NSTS,"NSTS Bancorp, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001881592,BBG012QGT8H3,BBG012QGT9B7,2024-04-19T00:00:00Z
NSYS,Nortech Systems Inc,stocks,us,XNAS,CS,True,usd,0000722313,BBG000BFV339,BBG001S6XGN6,2024-04-19T00:00:00Z
NTAP,"NetApp, Inc",stocks,us,XNAS,CS,True,usd,0001002047,BBG000FP1N32,BBG001S8LYX5,2024-04-19T00:00:00Z
NTB,The Bank of N.T. Butterfield & Son Limited,stocks,us,XNYS,CS,True,usd,0001653242,,,2024-04-19T00:00:00Z
NTBL,"Notable Labs, Ltd. Ordinary Shares",stocks,us,XNAS,CS,True,usd,0001603207,,,2024-04-19T00:00:00Z
NTCT,Netscout Systems Inc,stocks,us,XNAS,CS,True,usd,0001078075,BBG000C136Z8,BBG001SD3PL6,2024-04-19T00:00:00Z
NTGR,"NETGEAR, Inc.",stocks,us,XNAS,CS,True,usd,0001122904,BBG000C4GBR6,BBG001SG03X8,2024-04-19T00:00:00Z
NTIC,Northern Technologies International Corp.,stocks,us,XNAS,CS,True,usd,0000875582,BBG000D380M5,BBG001S7DDP1,2024-04-19T00:00:00Z
NTIP,"Network-1 Technologies, Inc.",stocks,us,XASE,CS,True,usd,0001065078,BBG000BBJ2V3,BBG001S5TR22,2024-04-19T00:00:00Z
NTLA,"Intellia Therapeutics, Inc",stocks,us,XNAS,CS,True,usd,0001652130,BBG007KC7PB0,BBG007KC7PC9,2024-04-19T00:00:00Z
NTNX,"Nutanix, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001618732,BBG001NDW1Z7,BBG001V13SG8,2024-04-19T00:00:00Z
NTR,Nutrien Ltd. Common Shares,stocks,us,XNYS,CS,True,usd,0001725964,BBG00JM9XLN6,BBG00JM9SM69,2024-04-19T00:00:00Z
NTRA,"Natera, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001604821,BBG001J1BQ86,BBG001V0FSF8,2024-04-19T00:00:00Z
NTRB,Nutriband Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001676047,BBG00GSMQF58,BBG00GSMQF67,2024-04-19T00:00:00Z
NTRP,"NextTrip, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000788611,BBG000N25B45,BBG001SKLXW1,2024-04-19T00:00:00Z
NTRS,Northern Trust Corp,stocks,us,XNAS,CS,True,usd,0000073124,BBG000BQ74K1,BBG001S5TRG7,2024-04-19T00:00:00Z
NTST,NetSTREIT Corp.,stocks,us,XNYS,CS,True,usd,0001798100,BBG00W5FQPV2,BBG00W5FQQM0,2024-04-19T00:00:00Z
NTWK,"NetSol Technologies, Inc.",stocks,us,XNAS,CS,True,usd,0001039280,BBG000D1LXG9,BBG001S64F96,2024-04-19T00:00:00Z
NU,Nu Holdings Ltd.,stocks,us,XNYS,CS,True,usd,0001691493,,,2024-04-19T00:00:00Z
NUE,Nucor Corporation,stocks,us,XNYS,CS,True,usd,0000073309,BBG000BQ8KV2,BBG001S5TRV0,2024-04-19T00:00:00Z
NUKK,Nukkleus Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001787518,BBG00SHZKZD8,BBG00SHZKZF6,2024-04-19T00:00:00Z
NURO,"NeuroMetrix, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001289850,BBG000BB88M2,BBG001S5TS48,2024-04-19T00:00:00Z
NUS,"NuSkin Enterprises, Inc.",stocks,us,XNYS,CS,True,usd,0001021561,BBG000HG21Y3,BBG001S988X5,2024-04-19T00:00:00Z
NUTX,Nutex Health Inc. Common Stock,stocks,us,XNAS,CS,True,usd,0001479681,BBG000PQN2M0,BBG001T5W5K5,2024-04-19T00:00:00Z
NUVB,Nuvation Bio Inc.,stocks,us,XNYS,CS,True,usd,0001811063,BBG00VHJ0CC1,BBG00VHJ0CD0,2024-04-19T00:00:00Z
NUVL,"Nuvalent, Inc. Class A Common Stock",stocks,us,XNAS,CS,True,usd,0001861560,BBG00Z1SLMK5,BBG00Z1SLMN2,2024-04-19T00:00:00Z
NUWE,"Nuwellis, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001506492,BBG000QVFRH8,BBG001SNT6T0,2024-04-19T00:00:00Z
NUZE,"NuZee, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001527613,BBG0021VB7D3,BBG0021VB850,2024-04-19T00:00:00Z
NVAC,NorthView Acquisition Corporation Common Stock,stocks,us,XNAS,CS,True,usd,0001859807,BBG011J0RLZ1,BBG011J0RMT6,2024-04-19T00:00:00Z
NVAX,Novavax Inc,stocks,us,XNAS,CS,True,usd,0001000694,BBG000NVSBL7,BBG001SGL8G3,2024-04-19T00:00:00Z
NVCR,NovoCure Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001645113,,,2024-04-19T00:00:00Z
NVCT,"Nuvectis Pharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001875558,BBG012BCR149,BBG012BCR158,2024-04-19T00:00:00Z
NVDA,Nvidia Corp,stocks,us,XNAS,CS,True,usd,0001045810,BBG000BBJQV0,BBG001S5TZJ6,2024-04-19T00:00:00Z
NVEC,NVE Corp,stocks,us,XNAS,CS,True,usd,0000724910,BBG000N22GR2,BBG001SGKV64,2024-04-19T00:00:00Z
NVEE,"NV5 Global, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001532961,BBG005BT60Y8,BBG005BT61P6,2024-04-19T00:00:00Z
NVEI,Nuvei Corporation Subordinate Voting Shares,stocks,us,XNAS,CS,True,usd,0001765159,BBG00Y055LD7,BBG00X2VHWW2,2024-04-19T00:00:00Z
NVFY,"Nova Lifestyle, Inc.",stocks,us,XNAS,CS,True,usd,0001473334,BBG000QL42S5,BBG001T7SW36,2024-04-19T00:00:00Z
NVGS,NAVIGATOR HOLDINGS LTD.,stocks,us,XNYS,CS,True,usd,0001581804,,,2024-04-19T00:00:00Z
